"행정구역별","각세별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년",
"전국","18세","시도간전입","","28573","25779","26026","29093","25745","26820","33556","32670","32464","32490","34502","35706","35549","37368","38866","36836","32693","29822","30233","29669","28867","32556","33372","39787","38048",
"전국","18세","시도간전출","","28573","25779","26026","29093","25745","26820","33556","32670","32464","32490","34502","35706","35549","37368","38866","36836","32693","29822","30233","29669","28867","32556","33372","39787","38048",
"전국","19세","총전입","","83720","82978","82942","82492","91041","104960","101964","100371","102990","105786","112787","109325","104475","106424","111838","98667","95444","95055","97702","100002","99145","101146","118666","145777","135512",
"전국","19세","총전출","","83720","82978","82942","82492","91041","104960","101964","100371","102990","105786","112787","109325","104475","106424","111838","98667","95444","95055","97702","100002","99145","101146","118666","145777","135512",
"전국","19세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","19세","시군구내","","17239","18570","19217","19700","26070","33043","30552","31973","33433","36164","40296","39062","37991","37270","41603","36664","36065","36903","36699","38469","36838","35824","43740","53084","49512",
"전국","19세","시군구간전입","","19320","19587","19896","19547","22787","26533","25419","24912","25520","26157","28243","27349","26937","27262","29450","26818","26119","26698","27167","27677","28477","29155","35331","43139","40885",
"전국","19세","시군구간전출","","19320","19587","19896","19547","22787","26533","25419","24912","25520","26157","28243","27349","26937","27262","29450","26818","26119","26698","27167","27677","28477","29155","35331","43139","40885",
"전국","19세","시도간전입","","47161","44821","43829","43245","42184","45384","45993","43486","44037","43465","44248","42914","39547","41892","40785","35185","33260","31454","33836","33856","33830","36167","39595","49554","45115",
"전국","19세","시도간전출","","47161","44821","43829","43245","42184","45384","45993","43486","44037","43465","44248","42914","39547","41892","40785","35185","33260","31454","33836","33856","33830","36167","39595","49554","45115",
"전국","20세","총전입","","77508","80782","75259","81162","99011","106234","93494","96663","96017","100730","104973","102165","99913","101289","100322","94691","94997","98757","105292","111260","108186","116048","141258","155993","143038",
"전국","20세","총전출","","77508","80782","75259","81162","99011","106234","93494","96663","96017","100730","104973","102165","99913","101289","100322","94691","94997","98757","105292","111260","108186","116048","141258","155993","143038",
"전국","20세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","20세","시군구내","","17945","20350","19330","21752","30239","35132","30789","33890","33968","37183","40123","38973","38113","37049","38201","35434","34769","36591","38025","40624","38850","39593","49629","55329","50427",
"전국","20세","시군구간전입","","18356","19254","18525","19462","24804","26937","23586","24507","24540","25355","26923","26264","25907","26585","26756","26050","26748","28013","29262","31623","31109","33492","41586","46077","43100",
"전국","20세","시군구간전출","","18356","19254","18525","19462","24804","26937","23586","24507","24540","25355","26923","26264","25907","26585","26756","26050","26748","28013","29262","31623","31109","33492","41586","46077","43100",
"전국","20세","시도간전입","","41207","41178","37404","39948","43968","44165","39119","38266","37509","38192","37927","36928","35893","37655","35365","33207","33480","34153","38005","39013","38227","42963","50043","54587","49511",
"전국","20세","시도간전출","","41207","41178","37404","39948","43968","44165","39119","38266","37509","38192","37927","36928","35893","37655","35365","33207","33480","34153","38005","39013","38227","42963","50043","54587","49511",
"전국","21세","총전입","","95210","91532","91663","105296","116224","117249","106360","105052","105269","107807","114388","112293","107079","101243","104184","100417","99894","106557","115083","118321","122039","134792","155276","178270","149709",
"전국","21세","총전출","","95210","91532","91663","105296","116224","117249","106360","105052","105269","107807","114388","112293","107079","101243","104184","100417","99894","106557","115083","118321","122039","134792","155276","178270","149709",
"전국","21세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","21세","시군구내","","20161","21462","22263","26858","33624","36756","33413","35857","35935","37930","41067","40152","37841","34326","36795","34380","34401","37107","39158","41298","41933","44107","52580","58083","51361",
"전국","21세","시군구간전입","","22614","22107","22277","25755","29140","29785","26746","26548","26954","27260","29186","28494","27144","26275","27819","27732","27726","30096","32373","33615","35002","38578","45984","51666","45095",
"전국","21세","시군구간전출","","22614","22107","22277","25755","29140","29785","26746","26548","26954","27260","29186","28494","27144","26275","27819","27732","27726","30096","32373","33615","35002","38578","45984","51666","45095",
"전국","21세","시도간전입","","52435","47963","47123","52683","53460","50708","46201","42647","42380","42617","44135","43647","42094","40642","39570","38305","37767","39354","43552","43408","45104","52107","56712","68521","53253",
"전국","21세","시도간전출","","52435","47963","47123","52683","53460","50708","46201","42647","42380","42617","44135","43647","42094","40642","39570","38305","37767","39354","43552","43408","45104","52107","56712","68521","53253",
"전국","22세","총전입","","113391","119457","125908","132811","139114","145904","131446","130352","128121","131195","137403","128682","113498","112326","116956","114418","118278","129908","138099","152809","162112","169981","181983","188467","163945",
"전국","22세","총전출","","113391","119457","125908","132811","139114","145904","131446","130352","128121","131195","137403","128682","113498","112326","116956","114418","118278","129908","138099","152809","162112","169981","181983","188467","163945",
"전국","22세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","22세","시군구내","","22588","25722","27968","31047","36409","41104","37040","39005","38260","39925","43525","40737","35637","33819","36572","35094","36386","40732","42824","48201","50078","50331","56887","58064","51211",
"전국","22세","시군구간전입","","27370","29093","31010","32741","34708","36748","32543","32135","31748","32144","33729","31641","28377","28466","30402","29985","31877","35895","37355","42002","44746","47154","52165","53554","47595",
"전국","22세","시군구간전출","","27370","29093","31010","32741","34708","36748","32543","32135","31748","32144","33729","31641","28377","28466","30402","29985","31877","35895","37355","42002","44746","47154","52165","53554","47595",
"전국","22세","시도간전입","","63433","64642","66930","69023","67997","68052","61863","59212","58113","59126","60149","56304","49484","50041","49982","49339","50015","53281","57920","62606","67288","72496","72931","76849","65139",
"전국","22세","시도간전출","","63433","64642","66930","69023","67997","68052","61863","59212","58113","59126","60149","56304","49484","50041","49982","49339","50015","53281","57920","62606","67288","72496","72931","76849","65139",
"전국","23세","총전입","","125963","139514","136629","139739","158117","162870","148884","144002","139768","143150","145175","127052","117240","117788","122568","125748","133111","144524","166484","189179","193018","188441","203690","206706","182152",
"전국","23세","총전출","","125963","139514","136629","139739","158117","162870","148884","144002","139768","143150","145175","127052","117240","117788","122568","125748","133111","144524","166484","189179","193018","188441","203690","206706","182152",
"전국","23세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","23세","시군구내","","26460","31500","32034","33728","41332","45686","41058","41812","40166","42570","43936","38369","35121","34171","37150","36617","39308","43337","49376","56632","56344","53584","60637","62455","54032",
"전국","23세","시군구간전입","","31283","35584","35602","36616","41604","42306","37938","36518","35063","35191","36216","31376","29203","29872","31614","33278","36226","39689","45547","51805","53073","52217","58442","60081","52915",
"전국","23세","시군구간전출","","31283","35584","35602","36616","41604","42306","37938","36518","35063","35191","36216","31376","29203","29872","31614","33278","36226","39689","45547","51805","53073","52217","58442","60081","52915",
"전국","23세","시도간전입","","68220","72430","68993","69395","75181","74878","69888","65672","64539","65389","65023","57307","52916","53745","53804","55853","57577","61498","71561","80742","83601","82640","84611","84170","75205",
"전국","23세","시도간전출","","68220","72430","68993","69395","75181","74878","69888","65672","64539","65389","65023","57307","52916","53745","53804","55853","57577","61498","71561","80742","83601","82640","84611","84170","75205",
"전국","24세","총전입","","156341","157911","148805","158531","177143","182340","165574","160284","156103","156181","146332","135119","125067","126618","133467","142216","146744","171996","200898","219884","209733","208563","206949","220123","200748",
"전국","24세","총전출","","156341","157911","148805","158531","177143","182340","165574","160284","156103","156181","146332","135119","125067","126618","133467","142216","146744","171996","200898","219884","209733","208563","206949","220123","200748",
"전국","24세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","24세","시군구내","","33332","36194","34968","38995","46711","51047","45416","44697","42855","44098","42349","38959","36086","35247","39044","40571","42496","50266","58647","64651","60427","58499","60124","65457","59804",
"전국","24세","시군구간전입","","40858","41992","40123","43214","47660","49035","43323","41224","39657","38999","36797","34207","31717","32337","35409","38465","40798","48759","55730","61481","58931","59025","60476","65059","59641",
"전국","24세","시군구간전출","","40858","41992","40123","43214","47660","49035","43323","41224","39657","38999","36797","34207","31717","32337","35409","38465","40798","48759","55730","61481","58931","59025","60476","65059","59641",
"전국","24세","시도간전입","","82151","79725","73714","76322","82772","82258","76835","74363","73591","73084","67186","61953","57264","59034","59014","63180","63450","72971","86521","93752","90375","91039","86349","89607","81303",
"전국","24세","시도간전출","","82151","79725","73714","76322","82772","82258","76835","74363","73591","73084","67186","61953","57264","59034","59014","63180","63450","72971","86521","93752","90375","91039","86349","89607","81303",
"전국","25세","총전입","","164154","161633","161343","170396","194313","196057","181313","179332","169017","155103","152089","142506","133636","139138","151853","156186","174649","209330","236150","242373","234876","212177","225651","248322","225338",
"전국","25세","총전출","","164154","161633","161343","170396","194313","196057","181313","179332","169017","155103","152089","142506","133636","139138","151853","156186","174649","209330","236150","242373","234876","212177","225651","248322","225338",
"전국","25세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
