"행정구역별(시도)","가구주의 연령별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년","2000 년",
"서울특별시","24세이하","모+미혼자녀","","1249","1454","1694","1924","2131","2170","2183","2220","2190","2294","2473","3002","2945","2920","2921","2861","2960","2899","2959","3097","3276","2844","2881","2827","2753","2668",
"서울특별시","24세이하","기타","","6369","7245","8254","9251","9956","10154","9885","9979","10110","10582","11755","14574","15283","16164","17194","17878","17338","17578","18470","19929","21616","22067","22898","23068","22989","22833",
"서울특별시","24세이하","1인 가구","","132904","138451","143792","140791","137737","135226","127478","121662","117091","112904","105608","94925","91845","89673","88416","84023","77114","73654","73209","74695","76980","77137","74577","69724","64217","58590",
"서울특별시","24세이하","비친족가구","","4251","4524","4797","4882","4712","4668","4590","4503","4270","3909","3894","3067","4276","5605","7075","8356","9138","9418","10078","11079","12306","13223","13093","12562","11892","11175",
"서울특별시","25~29세","계","","335353","341169","347004","341873","328629","305122","280324","257987","241397","233019","235196","245322","248909","257325","265078","272563","276594","275581","269349","261099","255314","254478","258105","263063","273077","275889",
"서울특별시","25~29세","부부","","5488","5987","6565","7679","9267","10071","9762","9815","9742","10592","13081","13273","15232","17515","19797","22181","27042","28573","29552","30260","31228","33501","36440","39645","43806","46878",
"서울특별시","25~29세","부부+미혼자녀","","5073","5674","6375","7384","8282","8829","9020","9148","9324","9819","10536","10726","11890","13294","14680","16147","17900","18594","18911","19047","19335","25420","30417","35760","42210","47672",
"서울특별시","25~29세","부+미혼자녀","","2084","2198","2323","2520","2612","2543","2500","2359","2179","2144","2188","2447","2177","1953","1718","1481","1485","1354","1203","1045","899","814","822","830","856","857",
"서울특별시","25~29세","모+미혼자녀","","5711","6269","6902","7575","8139","8318","8104","7857","7533","7725","8458","10392","10196","10192","10154","10099","9645","9528","9218","8847","8561","8223","8642","9118","9797","10220",
"서울특별시","25~29세","기타","","20999","22821","24882","26797","27766","27254","26165","25618","25168","25772","28021","36064","38034","40775","43448","45954","46953","47912","48005","47714","47831","44982","45392","46030","47460","47742",
"서울특별시","25~29세","1인 가구","","276455","279122","281412","271460","254800","231186","209489","189982","176188","168150","165589","165413","163226","164121","164469","164509","160245","155677","148168","139677","132610","126583","122137","118092","115816","110246",
"서울특별시","25~29세","비친족가구","","19543","19098","18545","18458","17763","16921","15284","13208","11263","8817","7323","7007","8154","9475","10812","12192","13324","13943","14292","14509","14850","14955","14255","13588","13132","12274",
"서울특별시","30~34세","계","","395647","384821","373969","358739","340510","322421","309624","309911","319331","334615","349569","368692","371193","367213","359588","350133","350195","357888","368819","379743","388316","402481","410211","409582","408439","402084",
"서울특별시","30~34세","부부","","32581","33503","34492","36692","39975","41404","40644","41740","43211","46405","52048","54419","56584","57756","58243","58368","60332","61184","62580","63960","64932","61317","60455","58330","56118","53233",
"서울특별시","30~34세","부부+미혼자녀","","30083","32228","34639","37847","40650","43784","47865","54572","62475","69569","74442","78804","84034","87818","90663","92832","103000","110902","119995","129305","137998","154312","167810","178065","188161","195538",
"서울특별시","30~34세","부+미혼자녀","","3363","3435","3515","3435","3309","3319","3467","3603","3934","4566","4950","5416","4720","3945","3161","2371","2150","2123","2114","2098","2068","2390","2433","2427","2417","2372",
"서울특별시","30~34세","모+미혼자녀","","11088","11508","11968","11965","11856","12041","12558","13285","14396","16209","18020","20469","19420","18024","16514","14947","14081","14668","15391","16118","16757","17578","17543","17120","16680","16034",
"서울특별시","30~34세","기타","","27661","27656","27743","27967","27814","27743","28062","29256","31104","34129","37296","45049","46289","46727","46627","46250","43115","43834","44955","46081","46932","48994","50868","51758","52571","52746",
"서울특별시","30~34세","1인 가구","","259222","247646","235608","218028","197590","177783","162772","154752","152675","154197","155980","158319","153738","146449","137858","128850","120648","118162","116557","114742","112025","110281","104123","95693","87105","77635",
"서울특별시","30~34세","비친족가구","","31649","28845","26004","22805","19316","16347","14256","12703","11536","9540","6833","6216","6408","6494","6522","6515","6869","7015","7227","7439","7604","7609","6979","6189","5387","4526",
"서울특별시","35~39세","계","","339813","333275","326716","338406","351795","361600","368648","372255","368443","363974","367961","366938","374806","387372","404759","419075","430774","436119","431758","422388","409969","408597","406972","414063","419199","425312",
"서울특별시","35~39세","부부","","34865","33982","33074","34791","36628","37767","37494","37054","35643","34398","35307","34648","34780","35297","36153","36702","34725","33478","31464","29123","26647","22537","21281","20458","19505","18561",
"서울특별시","35~39세","부부+미혼자녀","","96193","97042","98034","109443","120991","130785","137810","143716","146194","145459","146900","151457","160270","171270","184733","197109","214063","224074","229205","231503","231822","234995","240130","250511","259848","269963",
"서울특별시","35~39세","부+미혼자녀","","3899","4010","4132","4484","4808","5242","5861","6204","6562","7051","7510","7016","6392","5813","5281","4634","5016","5076","5024","4912","4760","5119","5037","5065","5068","5079",
"서울특별시","35~39세","모+미혼자녀","","14403","14755","15151","16302","17694","19133","20556","21403","21912","23294","25292","24785","24772","25050","25657","26031","27615","27756","27269","26464","25465","26276","25465","25203","24797","24438",
"서울특별시","35~39세","기타","","23595","24059","24629","26770","29330","32593","35981","38077","39058","40616","42614","45442","46736","48619","51105","53197","50504","50715","49789","48314","46512","46390","47291","49221","50965","52861",
"서울특별시","35~39세","1인 가구","","149291","143232","136913","133041","130100","124966","120723","116468","110959","106540","105327","99331","97748","97323","97889","97571","94960","91122","85189","78377","71219","69973","64824","60963","56703","52429",
"서울특별시","35~39세","비친족가구","","17567","16195","14783","13575","12244","11114","10223","9333","8115","6616","5011","4259","4108","4000","3941","3831","3891","3898","3818","3695","3544","3307","2944","2642","2313","1981",
"서울특별시","40~44세","계","","345120","354849","364603","361241","355367","347891","345818","357874","377004","398454","419245","430754","440803","440020","437458","429044","423396","415167","421518","425457","434117","449074","459486","461797","457078","455863",
"서울특별시","40~44세","부부","","24202","24335","24399","23500","22481","21515","20670","20589","20882","21458","22153","21726","21464","20664","19778","18651","16290","15602","15459","15216","15130","13617","13535","13189","12629","12166",
"서울특별시","40~44세","부부+미혼자녀","","148241","153323","158496","159855","160219","158902","158786","165222","174570","184003","193785","206289","218342","225217","231099","233774","237234","238118","247385","255418","266486","277384","287181","292105","292630","295469",
